actual,predicted,residuals,abs_error,datetime
0.8504656504114765,0.9317025573002709,-0.08123690688879437,0.08123690688879437,2021-01-01 00:00:00
0.8832361727354862,0.9587612263938732,-0.07552505365838702,0.07552505365838702,2021-01-01 01:00:00
0.7193835611154377,0.799610732765311,-0.08022717164987336,0.08022717164987336,2021-01-01 02:00:00
0.4626936345362961,0.5503797683622182,-0.08768613382592216,0.08768613382592216,2021-01-01 03:00:00
0.4286482864010543,0.511722284945062,-0.08307399854400771,0.08307399854400771,2021-01-01 04:00:00
0.3367108484851828,0.42396510704940643,-0.08725425856422364,0.08725425856422364,2021-01-01 05:00:00
0.3090396294060996,0.39585261132499844,-0.08681298191889886,0.08681298191889886,2021-01-01 06:00:00
0.3620573852026091,0.43930730292206255,-0.07724991771945344,0.07724991771945344,2021-01-01 07:00:00
0.3385855923252291,0.4166278836827953,-0.07804229135756618,0.07804229135756618,2021-01-01 08:00:00
0.3376857152820069,0.41382095810289415,-0.07613524282088724,0.07613524282088724,2021-01-01 09:00:00
0.3499840348727107,0.42475678070542683,-0.07477274583271615,0.07477274583271615,2021-01-01 10:00:00
0.4117006020870357,0.483052197897061,-0.07135159581002531,0.07135159581002531,2021-01-01 11:00:00
0.7370061532118732,0.7946664620559671,-0.0576603088440939,0.0576603088440939,2021-01-01 12:00:00
0.8569897589748378,0.9093460195629923,-0.05235626058815457,0.05235626058815457,2021-01-01 13:00:00
0.8386172693423843,0.8933672808200446,-0.05475001147766023,0.05475001147766023,2021-01-01 14:00:00
0.8156704047402169,0.8723122169574316,-0.05664181221721465,0.05664181221721465,2021-01-01 15:00:00
0.8197948411883185,0.8739259834455262,-0.05413114225720772,0.05413114225720772,2021-01-01 16:00:00
0.8109460502633001,0.8653884368818585,-0.05444238661855838,0.05444238661855838,2021-01-01 17:00:00
0.7580782739739943,0.80926344727132,-0.05118517329732575,0.05118517329732575,2021-01-01 18:00:00
0.7512542063962251,0.8002716849839695,-0.04901747858774441,0.04901747858774441,2021-01-01 19:00:00
0.7299571163732995,0.7806512814440558,-0.0506941650707563,0.0506941650707563,2021-01-01 20:00:00
0.7332566655317806,0.7806114003246192,-0.04735473479283858,0.04735473479283858,2021-01-01 21:00:00
0.7334066450389841,0.7787632885615909,-0.04535664352260682,0.04535664352260682,2021-01-01 22:00:00
0.7494544523097806,0.7874900546931418,-0.03803560238336123,0.03803560238336123,2021-01-01 23:00:00
0.8026221876134945,0.8682697983911609,-0.06564761077766645,0.06564761077766645,2021-01-02 00:00:00
0.8509905786866898,0.9030562945031999,-0.052065715816510094,0.052065715816510094,2021-01-02 01:00:00
0.7039356718734563,0.7596753867083053,-0.055739714834848963,0.055739714834848963,2021-01-02 02:00:00
0.4281983478794436,0.4990639492738637,-0.07086560139442011,0.07086560139442011,2021-01-02 03:00:00
0.3952028562946286,0.46305957903690437,-0.06785672274227578,0.06785672274227578,2021-01-02 04:00:00
