actual,predicted,residuals,abs_error,datetime,zone
1.0690607821608773,1.0133989,0.05566189643394859,0.05566189643394859,2024-01-09 10:00:00,Western India
1.0913327389806278,1.0552636,0.036069100484228844,0.036069100484228844,2024-01-09 11:00:00,Western India
1.2393625125906853,1.1867632,0.052599345209398685,0.052599345209398685,2024-01-09 12:00:00,Western India
1.2878058934174823,1.3397702,-0.05196430445086486,0.05196430445086486,2024-01-09 13:00:00,Western India
1.2732578812187227,1.32552,-0.052262157386013586,0.052262157386013586,2024-01-09 14:00:00,Western India
1.2571350841943243,1.3175198,-0.060384699779369555,0.060384699779369555,2024-01-09 15:00:00,Western India
1.2509109346453704,1.288252,-0.03734106139497384,0.03734106139497384,2024-01-09 16:00:00,Western India
1.2435619387923895,1.2060797,0.03748221734158386,0.03748221734158386,2024-01-09 17:00:00,Western India
1.2674086804377784,1.3348045,-0.06739585447433094,0.06739585447433094,2024-01-09 18:00:00,Western India
1.351022255703844,1.4080199,-0.056997644618116405,0.056997644618116405,2024-01-09 19:00:00,Western India
1.347647716791761,1.4074655,-0.05981774112449867,0.05981774112449867,2024-01-09 20:00:00,Western India
1.3393238541419554,1.4060576,-0.06673374206470961,0.06673374206470961,2024-01-09 21:00:00,Western India
1.3393238541419554,1.4053121,-0.06598820716785903,0.06598820716785903,2024-01-09 22:00:00,Western India
1.3565714974703813,1.4252515,-0.06867998644685502,0.06867998644685502,2024-01-09 23:00:00,Western India
1.377718607986104,1.445528,-0.06780942240940391,0.06780942240940391,2024-01-10 00:00:00,Western India
1.4008154520954743,1.4563892,-0.05557373667100518,0.05557373667100518,2024-01-10 01:00:00,Western India
1.3961660873721593,1.4504591,-0.054293035285616575,0.054293035285616575,2024-01-10 02:00:00,Western India
1.3906168456056225,1.442599,-0.05198221254562263,0.05198221254562263,2024-01-10 03:00:00,Western India
1.398565759487419,1.4506097,-0.0520439245030595,0.0520439245030595,2024-01-10 04:00:00,Western India
1.3951912205753354,1.4512181,-0.0560269076290103,0.0560269076290103,2024-01-10 05:00:00,Western India
1.288255831939093,1.3401951,-0.05193922783721305,0.05193922783721305,2024-01-10 06:00:00,Western India
1.1578486504254712,1.1028339,0.05501478335241217,0.05501478335241217,2024-01-10 07:00:00,Western India
1.1430006792123042,1.0889788,0.05402191181728466,0.05402191181728466,2024-01-10 08:00:00,Western India
1.1233533637686188,1.0794355,0.04391789604858709,0.04391789604858709,2024-01-10 09:00:00,Western India
1.110080177381091,1.0655452,0.0445349760795164,0.0445349760795164,2024-01-10 10:00:00,Western India
1.1320521751864343,1.0778928,0.05415939488247923,0.05415939488247923,2024-01-10 11:00:00,Western India
1.2610345513816208,1.3102574,-0.04922288346334991,0.04922288346334991,2024-01-10 12:00:00,Western India
1.3004791617761953,1.3608382,-0.06035901304375102,0.06035901304375102,2024-01-10 13:00:00,Western India
1.2866810471134549,1.3399881,-0.05330706533619112,0.05330706533619112,2024-01-10 14:00:00,Western India
1.2785071639708527,1.3397168,-0.061209628135775684,0.061209628135775684,2024-01-10 15:00:00,Western India
1.2755075738267787,1.3239001,-0.048392529742252055,0.048392529742252055,2024-01-10 16:00:00,Western India
1.267858618959389,1.3245438,-0.056685214773215975,0.056685214773215975,2024-01-10 17:00:00,Western India
1.3034037621666674,1.3740493,-0.0706455437491651,0.0706455437491651,2024-01-10 18:00:00,Western India
1.386342429650317,1.4427325,-0.056390023695935376,0.056390023695935376,2024-01-10 19:00:00,Western India
1.3776436182325025,1.4250878,-0.04744419133018063,0.04744419133018063,2024-01-10 20:00:00,Western India
1.379818321086956,1.4248841,-0.04506575979988492,0.04506575979988492,2024-01-10 21:00:00,Western India
1.3810181571445852,1.4241385,-0.04312038884540503,0.04312038884540503,2024-01-10 22:00:00,Western India
1.383042880491835,1.4408394,-0.05779652933635093,0.05779652933635093,2024-01-10 23:00:00,Western India
1.3925665791992712,1.4483689,-0.0558023277755213,0.0558023277755213,2024-01-11 00:00:00,Western India
1.4128138126717709,1.45656,-0.0437462030066349,0.0437462030066349,2024-01-11 01:00:00,Western India
1.410114181542104,1.4508737,-0.04075955102472939,0.04075955102472939,2024-01-11 02:00:00,Western India
